1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
1530292613967,0.0392266,-0.1176798,10.434276,59.875,-3.8125,41.5625,618.0
